date,TICKER,INDEXNAME,DURATION,daily_value
2024-04-08,ADBE,Global Transaction Index,Daily,0.19954789700110848
2024-04-09,ADBE,Global Transaction Index,Daily,0.20461186490173341
2024-04-10,ADBE,Global Transaction Index,Daily,0.2096758328023583
2024-04-11,ADBE,Global Transaction Index,Daily,0.2147398007029832
2024-04-12,ADBE,Global Transaction Index,Daily,0.2198037686036081
2024-04-15,ADBE,Global Transaction Index,Daily,0.224867736504233
2024-04-16,ADBE,Global Transaction Index,Daily,0.22993170440485788
2024-04-17,ADBE,Global Transaction Index,Daily,0.2349956723054828
2024-04-18,ADBE,Global Transaction Index,Daily,0.24005964020610773
2024-04-19,ADBE,Global Transaction Index,Daily,0.24512360810673262
2024-04-22,ADBE,Global Transaction Index,Daily,0.2501875760073575
2024-04-23,ADBE,Global Transaction Index,Daily,0.2552515439079824
2024-04-24,ADBE,Global Transaction Index,Daily,0.2603155118086073
2024-04-25,ADBE,Global Transaction Index,Daily,0.2653794797092322
2024-04-26,ADBE,Global Transaction Index,Daily,0.27044344760985717
2024-04-29,ADBE,Global Transaction Index,Daily,0.2755074155104821
2024-04-30,ADBE,Global Transaction Index,Daily,0.28057138341110693
2024-05-01,ADBE,Global Transaction Index,Daily,0.1148210915750063
2024-05-02,ADBE,Global Transaction Index,Daily,0.12579374737305768
2024-05-03,ADBE,Global Transaction Index,Daily,0.13676640317110902
2024-05-06,ADBE,Global Transaction Index,Daily,0.14773905896916034
2024-05-07,ADBE,Global Transaction Index,Daily,0.1587117147672117
2024-05-08,ADBE,Global Transaction Index,Daily,0.16968437056526303
2024-05-09,ADBE,Global Transaction Index,Daily,0.18065702636331438
2024-05-10,ADBE,Global Transaction Index,Daily,0.19162968216136575
2024-05-13,ADBE,Global Transaction Index,Daily,0.2026023379594171
2024-05-14,ADBE,Global Transaction Index,Daily,0.21357499375746847
2024-05-15,ADBE,Global Transaction Index,Daily,0.22454764955551978
2024-05-16,ADBE,Global Transaction Index,Daily,0.23552030535357113
2024-05-17,ADBE,Global Transaction Index,Daily,0.24649296115162245
2024-05-20,ADBE,Global Transaction Index,Daily,0.25746561694967385
2024-05-21,ADBE,Global Transaction Index,Daily,0.26843827274772514
2024-05-22,ADBE,Global Transaction Index,Daily,0.27941092854577654
2024-05-23,ADBE,Global Transaction Index,Daily,0.2903835843438278
2024-05-24,ADBE,Global Transaction Index,Daily,0.30135624014187923
2024-05-28,ADBE,Global Transaction Index,Daily,0.3123288959399306
2024-05-29,ADBE,Global Transaction Index,Daily,0.3233015517379819
2024-05-30,ADBE,Global Transaction Index,Daily,0.33427420753603326
2024-05-31,ADBE,Global Transaction Index,Daily,0.3452468633340846
2024-06-03,ADBE,Global Transaction Index,Daily,0.32398193194410113
2024-06-04,ADBE,Global Transaction Index,Daily,0.3182055179853998
2024-06-05,ADBE,Global Transaction Index,Daily,0.3124291040266985
2024-06-06,ADBE,Global Transaction Index,Daily,0.3066526900679972
2024-06-07,ADBE,Global Transaction Index,Daily,0.3008762761092959
2024-06-10,ADBE,Global Transaction Index,Daily,0.29509986215059464
2024-06-11,ADBE,Global Transaction Index,Daily,0.2893234481918934
2024-06-12,ADBE,Global Transaction Index,Daily,0.28354703423319205
2024-06-13,ADBE,Global Transaction Index,Daily,0.2777706202744908
2024-06-14,ADBE,Global Transaction Index,Daily,0.27199420631578947
2024-06-17,ADBE,Global Transaction Index,Daily,0.2662177923570882
2024-06-18,ADBE,Global Transaction Index,Daily,0.2604413783983869
2024-06-20,ADBE,Global Transaction Index,Daily,0.2546649644396856
2024-06-21,ADBE,Global Transaction Index,Daily,0.24888855048098432
2024-06-24,ADBE,Global Transaction Index,Daily,0.24311213652228306
2024-06-25,ADBE,Global Transaction Index,Daily,0.23733572256358176
2024-06-26,ADBE,Global Transaction Index,Daily,0.2315593086048805
2024-06-27,ADBE,Global Transaction Index,Daily,0.22578289464617918
2024-06-28,ADBE,Global Transaction Index,Daily,0.2200064806874779
2024-07-01,ADBE,Global Transaction Index,Daily,0.2427623017243379
2024-07-02,ADBE,Global Transaction Index,Daily,0.24165470854712823
2024-07-03,ADBE,Global Transaction Index,Daily,0.24054711536991855
2024-07-05,ADBE,Global Transaction Index,Daily,0.2394395221927089
2024-07-08,ADBE,Global Transaction Index,Daily,0.2383319290154992
2024-07-09,ADBE,Global Transaction Index,Daily,0.23722433583828953
2024-07-10,ADBE,Global Transaction Index,Daily,0.23611674266107985
2024-07-11,ADBE,Global Transaction Index,Daily,0.2350091494838702
2024-07-12,ADBE,Global Transaction Index,Daily,0.2339015563066605
2024-07-15,ADBE,Global Transaction Index,Daily,0.23279396312945083
2024-07-16,ADBE,Global Transaction Index,Daily,0.23168636995224118
2024-07-17,ADBE,Global Transaction Index,Daily,0.23057877677503155
2024-07-18,ADBE,Global Transaction Index,Daily,0.22947118359782187
2024-07-19,ADBE,Global Transaction Index,Daily,0.22836359042061222
2024-07-22,ADBE,Global Transaction Index,Daily,0.22725599724340254
2024-07-23,ADBE,Global Transaction Index,Daily,0.22614840406619285
2024-07-24,ADBE,Global Transaction Index,Daily,0.22504081088898317
2024-07-25,ADBE,Global Transaction Index,Daily,0.22393321771177352
2024-07-26,ADBE,Global Transaction Index,Daily,0.22282562453456384
2024-07-29,ADBE,Global Transaction Index,Daily,0.22171803135735416
2024-07-30,ADBE,Global Transaction Index,Daily,0.22061043818014453
2024-07-31,ADBE,Global Transaction Index,Daily,0.21950284500293485
2024-08-01,ADBE,Global Transaction Index,Daily,0.23741215768609822
2024-08-02,ADBE,Global Transaction Index,Daily,0.23690861105798497
2024-08-05,ADBE,Global Transaction Index,Daily,0.23640506442987175
2024-08-06,ADBE,Global Transaction Index,Daily,0.23590151780175847
2024-08-07,ADBE,Global Transaction Index,Daily,0.23539797117364525
2024-08-08,ADBE,Global Transaction Index,Daily,0.23489442454553197
2024-08-09,ADBE,Global Transaction Index,Daily,0.2343908779174187
2024-08-12,ADBE,Global Transaction Index,Daily,0.23388733128930547
2024-08-13,ADBE,Global Transaction Index,Daily,0.23338378466119222
2024-08-14,ADBE,Global Transaction Index,Daily,0.23288023803307895
2024-08-15,ADBE,Global Transaction Index,Daily,0.23237669140496572
2024-08-16,ADBE,Global Transaction Index,Daily,0.23187314477685245
2024-08-19,ADBE,Global Transaction Index,Daily,0.23136959814873923
2024-08-20,ADBE,Global Transaction Index,Daily,0.23086605152062595
2024-08-21,ADBE,Global Transaction Index,Daily,0.23036250489251273
2024-08-22,ADBE,Global Transaction Index,Daily,0.22985895826439948
2024-08-23,ADBE,Global Transaction Index,Daily,0.22935541163628623
2024-08-26,ADBE,Global Transaction Index,Daily,0.22885186500817295
2024-08-27,ADBE,Global Transaction Index,Daily,0.22834831838005973
2024-08-28,ADBE,Global Transaction Index,Daily,0.22784477175194645
2024-08-29,ADBE,Global Transaction Index,Daily,0.22734122512383323
2024-08-30,ADBE,Global Transaction Index,Daily,0.22683767849571995
2024-09-03,ADBE,Global Transaction Index,Daily,0.2224344633977556
2024-09-04,ADBE,Global Transaction Index,Daily,0.226007336703255
2024-09-05,ADBE,Global Transaction Index,Daily,0.22958021000875445
2024-09-06,ADBE,Global Transaction Index,Daily,0.23315308331425383
2024-09-09,ADBE,Global Transaction Index,Daily,0.23672595661975326
2024-09-10,ADBE,Global Transaction Index,Daily,0.24029882992525267
2024-09-11,ADBE,Global Transaction Index,Daily,0.24387170323075205
2024-09-12,ADBE,Global Transaction Index,Daily,0.24744457653625146
2024-09-13,ADBE,Global Transaction Index,Daily,0.2510174498417509
2024-09-16,ADBE,Global Transaction Index,Daily,0.25459032314725033
2024-09-17,ADBE,Global Transaction Index,Daily,0.2581631964527497
2024-09-18,ADBE,Global Transaction Index,Daily,0.26173606975824915
2024-09-19,ADBE,Global Transaction Index,Daily,0.2653089430637485
2024-09-20,ADBE,Global Transaction Index,Daily,0.26888181636924796
2024-09-23,ADBE,Global Transaction Index,Daily,0.27245468967474734
2024-09-24,ADBE,Global Transaction Index,Daily,0.2760275629802467
2024-09-25,ADBE,Global Transaction Index,Daily,0.27960043628574616
2024-09-26,ADBE,Global Transaction Index,Daily,0.2831733095912456
2024-09-27,ADBE,Global Transaction Index,Daily,0.28674618289674497
2024-09-30,ADBE,Global Transaction Index,Daily,0.2903190562022444
2024-10-01,ADBE,Global Transaction Index,Daily,0.26591516999259485
2024-10-02,ADBE,Global Transaction Index,Daily,0.263364540867759
2024-10-03,ADBE,Global Transaction Index,Daily,0.2608139117429231
2024-10-04,ADBE,Global Transaction Index,Daily,0.25826328261808723
2024-10-07,ADBE,Global Transaction Index,Daily,0.25571265349325134
2024-10-08,ADBE,Global Transaction Index,Daily,0.2531620243684155
2024-10-09,ADBE,Global Transaction Index,Daily,0.2506113952435796
2024-10-10,ADBE,Global Transaction Index,Daily,0.24806076611874373
2024-10-11,ADBE,Global Transaction Index,Daily,0.24551013699390786
2024-10-15,ADBE,Global Transaction Index,Daily,0.24295950786907197
2024-10-16,ADBE,Global Transaction Index,Daily,0.24040887874423614
2024-10-17,ADBE,Global Transaction Index,Daily,0.23785824961940025
2024-10-18,ADBE,Global Transaction Index,Daily,0.23530762049456436
2024-10-21,ADBE,Global Transaction Index,Daily,0.2327569913697285
2024-10-22,ADBE,Global Transaction Index,Daily,0.2302063622448926
2024-10-23,ADBE,Global Transaction Index,Daily,0.22765573312005674
2024-10-24,ADBE,Global Transaction Index,Daily,0.22510510399522085
2024-10-25,ADBE,Global Transaction Index,Daily,0.22255447487038502
2024-10-28,ADBE,Global Transaction Index,Daily,0.22000384574554913
2024-10-29,ADBE,Global Transaction Index,Daily,0.21745321662071324
2024-10-30,ADBE,Global Transaction Index,Daily,0.21490258749587737
2024-10-31,ADBE,Global Transaction Index,Daily,0.21235195837104148
2024-11-01,ADBE,Global Transaction Index,Daily,0.3664840236734231
2024-11-04,ADBE,Global Transaction Index,Daily,0.35647698045824744
2024-11-05,ADBE,Global Transaction Index,Daily,0.3464699372430718
2024-11-06,ADBE,Global Transaction Index,Daily,0.33646289402789603
2024-11-07,ADBE,Global Transaction Index,Daily,0.32645585081272044
2024-11-08,ADBE,Global Transaction Index,Daily,0.31644880759754473
2024-11-12,ADBE,Global Transaction Index,Daily,0.3064417643823691
2024-11-13,ADBE,Global Transaction Index,Daily,0.2964347211671934
2024-11-14,ADBE,Global Transaction Index,Daily,0.28642767795201773
2024-11-15,ADBE,Global Transaction Index,Daily,0.27642063473684203
2024-11-18,ADBE,Global Transaction Index,Daily,0.2664135915216664
2024-11-19,ADBE,Global Transaction Index,Daily,0.25640654830649073
2024-11-20,ADBE,Global Transaction Index,Daily,0.24639950509131506
2024-11-21,ADBE,Global Transaction Index,Daily,0.23639246187613935
2024-11-22,ADBE,Global Transaction Index,Daily,0.2263854186609637
2024-11-25,ADBE,Global Transaction Index,Daily,0.216378375445788
2024-11-26,ADBE,Global Transaction Index,Daily,0.20637133223061235
2024-11-27,ADBE,Global Transaction Index,Daily,0.1963642890154367
2024-11-29,ADBE,Global Transaction Index,Daily,0.186357245800261
2024-12-02,ADBE,Global Transaction Index,Daily,0.19472638061043498
2024-12-03,ADBE,Global Transaction Index,Daily,0.2003314304493915
2024-12-04,ADBE,Global Transaction Index,Daily,0.205936480288348
2024-12-05,ADBE,Global Transaction Index,Daily,0.2115415301273045
2024-12-06,ADBE,Global Transaction Index,Daily,0.217146579966261
2024-12-09,ADBE,Global Transaction Index,Daily,0.22275162980521748
2024-12-10,ADBE,Global Transaction Index,Daily,0.228356679644174
2024-12-11,ADBE,Global Transaction Index,Daily,0.2339617294831305
2024-12-12,ADBE,Global Transaction Index,Daily,0.239566779322087
2024-12-13,ADBE,Global Transaction Index,Daily,0.2451718291610435
2024-12-16,ADBE,Global Transaction Index,Daily,0.250776879
2024-12-17,ADBE,Global Transaction Index,Daily,0.2563819288389565
2024-12-18,ADBE,Global Transaction Index,Daily,0.26198697867791304
2024-12-19,ADBE,Global Transaction Index,Daily,0.26759202851686953
2024-12-20,ADBE,Global Transaction Index,Daily,0.273197078355826
2024-12-23,ADBE,Global Transaction Index,Daily,0.2788021281947825
2024-12-24,ADBE,Global Transaction Index,Daily,0.28440717803373905
2024-12-26,ADBE,Global Transaction Index,Daily,0.29001222787269554
2024-12-27,ADBE,Global Transaction Index,Daily,0.295617277711652
2024-12-30,ADBE,Global Transaction Index,Daily,0.3012223275506085
2024-12-31,ADBE,Global Transaction Index,Daily,0.306827377389565
2025-01-02,ADBE,Global Transaction Index,Daily,0.16352703111028485
2025-01-03,ADBE,Global Transaction Index,Daily,0.17212852480878016
2025-01-06,ADBE,Global Transaction Index,Daily,0.1807300185072755
2025-01-07,ADBE,Global Transaction Index,Daily,0.1893315122057708
2025-01-08,ADBE,Global Transaction Index,Daily,0.19793300590426616
2025-01-09,ADBE,Global Transaction Index,Daily,0.2065344996027615
2025-01-10,ADBE,Global Transaction Index,Daily,0.2151359933012568
2025-01-13,ADBE,Global Transaction Index,Daily,0.22373748699975213
2025-01-14,ADBE,Global Transaction Index,Daily,0.23233898069824743
2025-01-15,ADBE,Global Transaction Index,Daily,0.24094047439674277
2025-01-16,ADBE,Global Transaction Index,Daily,0.24954196809523807
2025-01-17,ADBE,Global Transaction Index,Daily,0.25814346179373343
2025-01-21,ADBE,Global Transaction Index,Daily,0.26674495549222876
2025-01-22,ADBE,Global Transaction Index,Daily,0.2753464491907241
2025-01-23,ADBE,Global Transaction Index,Daily,0.28394794288921943
2025-01-24,ADBE,Global Transaction Index,Daily,0.2925494365877147
2025-01-27,ADBE,Global Transaction Index,Daily,0.30115093028621004
2025-01-28,ADBE,Global Transaction Index,Daily,0.30975242398470537
2025-01-29,ADBE,Global Transaction Index,Daily,0.3183539176832007
2025-01-30,ADBE,Global Transaction Index,Daily,0.32695541138169604
2025-01-31,ADBE,Global Transaction Index,Daily,0.3355569050801913
2025-02-03,ADBE,Global Transaction Index,Daily,0.30628522178743595
2025-02-04,ADBE,Global Transaction Index,Daily,0.3035557346765512
2025-02-05,ADBE,Global Transaction Index,Daily,0.3008262475656666
2025-02-06,ADBE,Global Transaction Index,Daily,0.2980967604547819
2025-02-07,ADBE,Global Transaction Index,Daily,0.2953672733438972
2025-02-10,ADBE,Global Transaction Index,Daily,0.2926377862330125
2025-02-11,ADBE,Global Transaction Index,Daily,0.2899082991221278
2025-02-12,ADBE,Global Transaction Index,Daily,0.28717881201124307
2025-02-13,ADBE,Global Transaction Index,Daily,0.2844493249003584
2025-02-14,ADBE,Global Transaction Index,Daily,0.2817198377894737
2025-02-18,ADBE,Global Transaction Index,Daily,0.27899035067858896
2025-02-19,ADBE,Global Transaction Index,Daily,0.27626086356770435
2025-02-20,ADBE,Global Transaction Index,Daily,0.2735313764568196
2025-02-21,ADBE,Global Transaction Index,Daily,0.2708018893459349
2025-02-24,ADBE,Global Transaction Index,Daily,0.26807240223505024
2025-02-25,ADBE,Global Transaction Index,Daily,0.2653429151241655
2025-02-26,ADBE,Global Transaction Index,Daily,0.2626134280132808
2025-02-27,ADBE,Global Transaction Index,Daily,0.25988394090239614
2025-02-28,ADBE,Global Transaction Index,Daily,0.2571544537915114
2025-03-03,ADBE,Global Transaction Index,Daily,0.24787387497991012
2025-03-04,ADBE,Global Transaction Index,Daily,0.24794887152953815
2025-03-05,ADBE,Global Transaction Index,Daily,0.24802386807916615
2025-03-06,ADBE,Global Transaction Index,Daily,0.24809886462879424
2025-03-07,ADBE,Global Transaction Index,Daily,0.24817386117842224
2025-03-10,ADBE,Global Transaction Index,Daily,0.2482488577280503
2025-03-11,ADBE,Global Transaction Index,Daily,0.24832385427767834
2025-03-12,ADBE,Global Transaction Index,Daily,0.24839885082730637
2025-03-13,ADBE,Global Transaction Index,Daily,0.24847384737693443
2025-03-14,ADBE,Global Transaction Index,Daily,0.24854884392656246
2025-03-17,ADBE,Global Transaction Index,Daily,0.2486238404761905
2025-03-18,ADBE,Global Transaction Index,Daily,0.24869883702581855
2025-03-19,ADBE,Global Transaction Index,Daily,0.24877383357544658
2025-03-20,ADBE,Global Transaction Index,Daily,0.24884883012507464
2025-03-21,ADBE,Global Transaction Index,Daily,0.24892382667470264
2025-03-24,ADBE,Global Transaction Index,Daily,0.24899882322433067
2025-03-25,ADBE,Global Transaction Index,Daily,0.2490738197739587
2025-03-26,ADBE,Global Transaction Index,Daily,0.24914881632358676
2025-03-27,ADBE,Global Transaction Index,Daily,0.24922381287321482
2025-03-28,ADBE,Global Transaction Index,Daily,0.24929880942284285
2025-03-31,ADBE,Global Transaction Index,Daily,0.24937380597247089
2025-04-01,ADBE,Global Transaction Index,Daily,0.2652983074299969
2025-04-02,ADBE,Global Transaction Index,Daily,0.263517839631469
2025-04-03,ADBE,Global Transaction Index,Daily,0.2617373718329412
2025-04-04,ADBE,Global Transaction Index,Daily,0.25995690403441335
2025-04-07,ADBE,Global Transaction Index,Daily,0.25817643623588554
2025-04-08,ADBE,Global Transaction Index,Daily,0.2563959684373577
2025-04-09,ADBE,Global Transaction Index,Daily,0.2546155006388298
2025-04-10,ADBE,Global Transaction Index,Daily,0.252835032840302
2025-04-11,ADBE,Global Transaction Index,Daily,0.25105456504177415
2025-04-14,ADBE,Global Transaction Index,Daily,0.2492740972432463
2025-04-15,ADBE,Global Transaction Index,Daily,0.24749362944471848
2025-04-16,ADBE,Global Transaction Index,Daily,0.24571316164619064
2025-04-17,ADBE,Global Transaction Index,Daily,0.2439326938476628
2025-04-18,ADBE,Global Transaction Index,Daily,0.24215222604913497
2025-04-21,ADBE,Global Transaction Index,Daily,0.24037175825060708
2025-04-22,ADBE,Global Transaction Index,Daily,0.23859129045207925
2025-04-23,ADBE,Global Transaction Index,Daily,0.23681082265355144
2025-04-24,ADBE,Global Transaction Index,Daily,0.2350303548550236
2025-04-25,ADBE,Global Transaction Index,Daily,0.23324988705649577
2025-04-28,ADBE,Global Transaction Index,Daily,0.23146941925796788
2025-04-29,ADBE,Global Transaction Index,Daily,0.22968895145944004
2025-04-30,ADBE,Global Transaction Index,Daily,0.2279084836609122
2025-05-01,ADBE,Global Transaction Index,Daily,0.20767891762410093
2025-05-02,ADBE,Global Transaction Index,Daily,0.21271840707597656
2025-05-05,ADBE,Global Transaction Index,Daily,0.2177578965278522
2025-05-06,ADBE,Global Transaction Index,Daily,0.2227973859797278
2025-05-07,ADBE,Global Transaction Index,Daily,0.22783687543160344
2025-05-08,ADBE,Global Transaction Index,Daily,0.23287636488347904
2025-05-09,ADBE,Global Transaction Index,Daily,0.23791585433535467
2025-05-12,ADBE,Global Transaction Index,Daily,0.2429553437872303
2025-05-13,ADBE,Global Transaction Index,Daily,0.2479948332391059
2025-05-14,ADBE,Global Transaction Index,Daily,0.2530343226909816
2025-05-15,ADBE,Global Transaction Index,Daily,0.25807381214285713
2025-05-16,ADBE,Global Transaction Index,Daily,0.26311330159473273
2025-05-19,ADBE,Global Transaction Index,Daily,0.2681527910466084
2025-05-20,ADBE,Global Transaction Index,Daily,0.273192280498484
2025-05-21,ADBE,Global Transaction Index,Daily,0.27823176995035964
2025-05-22,ADBE,Global Transaction Index,Daily,0.28327125940223524
2025-05-23,ADBE,Global Transaction Index,Daily,0.2883107488541109
2025-05-27,ADBE,Global Transaction Index,Daily,0.2933502383059865
2025-05-28,ADBE,Global Transaction Index,Daily,0.29838972775786216
2025-05-29,ADBE,Global Transaction Index,Daily,0.30342921720973776
2025-05-30,ADBE,Global Transaction Index,Daily,0.30846870666161336
2025-06-02,ADBE,Global Transaction Index,Daily,0.2560807547526532
2025-06-03,ADBE,Global Transaction Index,Daily,0.2573999782523739
2025-06-04,ADBE,Global Transaction Index,Daily,0.2587192017520946
2025-06-05,ADBE,Global Transaction Index,Daily,0.2600384252518153
2025-06-06,ADBE,Global Transaction Index,Daily,0.2613576487515361
2025-06-09,ADBE,Global Transaction Index,Daily,0.2626768722512568
2025-06-10,ADBE,Global Transaction Index,Daily,0.2639960957509775
2025-06-11,ADBE,Global Transaction Index,Daily,0.26531531925069823
2025-06-12,ADBE,Global Transaction Index,Daily,0.2666345427504189
2025-06-13,ADBE,Global Transaction Index,Daily,0.2679537662501396
2025-06-16,ADBE,Global Transaction Index,Daily,0.26927298974986036
2025-06-17,ADBE,Global Transaction Index,Daily,0.2705922132495811
2025-06-18,ADBE,Global Transaction Index,Daily,0.2719114367493018
2025-06-20,ADBE,Global Transaction Index,Daily,0.2732306602490225
2025-06-23,ADBE,Global Transaction Index,Daily,0.2745498837487432
2025-06-24,ADBE,Global Transaction Index,Daily,0.2758691072484639
2025-06-25,ADBE,Global Transaction Index,Daily,0.2771883307481846
2025-06-26,ADBE,Global Transaction Index,Daily,0.2785075542479054
2025-06-27,ADBE,Global Transaction Index,Daily,0.2798267777476261
2025-06-30,ADBE,Global Transaction Index,Daily,0.2811460012473468
2025-07-01,ADBE,Global Transaction Index,Daily,0.24889387596376675
2025-07-02,ADBE,Global Transaction Index,Daily,0.2488852369499015
2025-07-03,ADBE,Global Transaction Index,Daily,0.24887659793603625
2025-07-07,ADBE,Global Transaction Index,Daily,0.2488679589221711
2025-07-08,ADBE,Global Transaction Index,Daily,0.24885931990830584
2025-07-09,ADBE,Global Transaction Index,Daily,0.2488506808944406
2025-07-10,ADBE,Global Transaction Index,Daily,0.24884204188057535
2025-07-11,ADBE,Global Transaction Index,Daily,0.24883340286671016
2025-07-14,ADBE,Global Transaction Index,Daily,0.2488247638528449
2025-07-15,ADBE,Global Transaction Index,Daily,0.24881612483897966
2025-07-16,ADBE,Global Transaction Index,Daily,0.24880748582511442
2025-07-17,ADBE,Global Transaction Index,Daily,0.24879884681124925
2025-07-18,ADBE,Global Transaction Index,Daily,0.248790207797384
2025-07-21,ADBE,Global Transaction Index,Daily,0.24878156878351876
2025-07-22,ADBE,Global Transaction Index,Daily,0.2487729297696535
2025-07-23,ADBE,Global Transaction Index,Daily,0.24876429075578835
2025-07-24,ADBE,Global Transaction Index,Daily,0.2487556517419231
2025-07-25,ADBE,Global Transaction Index,Daily,0.24874701272805785
2025-07-28,ADBE,Global Transaction Index,Daily,0.2487383737141926
2025-07-29,ADBE,Global Transaction Index,Daily,0.24872973470032744
2025-07-30,ADBE,Global Transaction Index,Daily,0.2487210956864622
2025-07-31,ADBE,Global Transaction Index,Daily,0.24871245667259695
2025-08-01,ADBE,Global Transaction Index,Daily,0.32265830480680513
2025-08-04,ADBE,Global Transaction Index,Daily,0.31640933315469605
2025-08-05,ADBE,Global Transaction Index,Daily,0.31016036150258697
2025-08-06,ADBE,Global Transaction Index,Daily,0.3039113898504779
2025-08-07,ADBE,Global Transaction Index,Daily,0.2976624181983688
2025-08-08,ADBE,Global Transaction Index,Daily,0.29141344654625967
2025-08-11,ADBE,Global Transaction Index,Daily,0.28516447489415064
2025-08-12,ADBE,Global Transaction Index,Daily,0.2789155032420415
2025-08-13,ADBE,Global Transaction Index,Daily,0.2726665315899325
2025-08-14,ADBE,Global Transaction Index,Daily,0.2664175599378234
2025-08-15,ADBE,Global Transaction Index,Daily,0.26016858828571426
2025-08-18,ADBE,Global Transaction Index,Daily,0.25391961663360524
2025-08-19,ADBE,Global Transaction Index,Daily,0.2476706449814961
2025-08-20,ADBE,Global Transaction Index,Daily,0.24142167332938702
2025-08-21,ADBE,Global Transaction Index,Daily,0.23517270167727794
2025-08-22,ADBE,Global Transaction Index,Daily,0.22892373002516886
2025-08-25,ADBE,Global Transaction Index,Daily,0.22267475837305978
2025-08-26,ADBE,Global Transaction Index,Daily,0.2164257867209507
2025-08-27,ADBE,Global Transaction Index,Daily,0.2101768150688416
2025-08-28,ADBE,Global Transaction Index,Daily,0.20392784341673253
2025-08-29,ADBE,Global Transaction Index,Daily,0.19767887176462343
2025-09-02,ADBE,Global Transaction Index,Daily,0.1877185143158305
2025-09-03,ADBE,Global Transaction Index,Daily,0.19523333896043793
2025-09-04,ADBE,Global Transaction Index,Daily,0.20274816360504536
2025-09-05,ADBE,Global Transaction Index,Daily,0.21026298824965284
2025-09-08,ADBE,Global Transaction Index,Daily,0.21777781289426026
2025-09-09,ADBE,Global Transaction Index,Daily,0.2252926375388677
2025-09-10,ADBE,Global Transaction Index,Daily,0.2328074621834751
2025-09-11,ADBE,Global Transaction Index,Daily,0.24032228682808252
2025-09-12,ADBE,Global Transaction Index,Daily,0.24783711147268997
2025-09-15,ADBE,Global Transaction Index,Daily,0.2553519361172974
2025-09-16,ADBE,Global Transaction Index,Daily,0.26286676076190485
2025-09-17,ADBE,Global Transaction Index,Daily,0.27038158540651225
2025-09-18,ADBE,Global Transaction Index,Daily,0.27789641005111965
2025-09-19,ADBE,Global Transaction Index,Daily,0.2854112346957271
2025-09-22,ADBE,Global Transaction Index,Daily,0.2929260593403345
2025-09-23,ADBE,Global Transaction Index,Daily,0.30044088398494195
2025-09-24,ADBE,Global Transaction Index,Daily,0.3079557086295494
2025-09-25,ADBE,Global Transaction Index,Daily,0.3154705332741568
2025-09-26,ADBE,Global Transaction Index,Daily,0.32298535791876426
2025-09-29,ADBE,Global Transaction Index,Daily,0.33050018256337166
2025-09-30,ADBE,Global Transaction Index,Daily,0.3380150072079791
2016-04-01,ADBE,Global Transaction Index (Legacy),Daily,0.053067400985925266
2016-04-04,ADBE,Global Transaction Index (Legacy),Daily,0.0525225656492375
2016-04-05,ADBE,Global Transaction Index (Legacy),Daily,0.051977730312549736
2016-04-06,ADBE,Global Transaction Index (Legacy),Daily,0.051432894975861974
2016-04-07,ADBE,Global Transaction Index (Legacy),Daily,0.050888059639174206
2016-04-08,ADBE,Global Transaction Index (Legacy),Daily,0.050343224302486445
2016-04-11,ADBE,Global Transaction Index (Legacy),Daily,0.049798388965798676
2016-04-12,ADBE,Global Transaction Index (Legacy),Daily,0.049253553629110915
2016-04-13,ADBE,Global Transaction Index (Legacy),Daily,0.048708718292423146
2016-04-14,ADBE,Global Transaction Index (Legacy),Daily,0.048163882955735385
2016-04-15,ADBE,Global Transaction Index (Legacy),Daily,0.047619047619047616
2016-04-18,ADBE,Global Transaction Index (Legacy),Daily,0.047074212282359855
2016-04-19,ADBE,Global Transaction Index (Legacy),Daily,0.04652937694567209
2016-04-20,ADBE,Global Transaction Index (Legacy),Daily,0.045984541608984325
2016-04-21,ADBE,Global Transaction Index (Legacy),Daily,0.045439706272296564
2016-04-22,ADBE,Global Transaction Index (Legacy),Daily,0.044894870935608795
2016-04-25,ADBE,Global Transaction Index (Legacy),Daily,0.044350035598921034
2016-04-26,ADBE,Global Transaction Index (Legacy),Daily,0.043805200262233265
2016-04-27,ADBE,Global Transaction Index (Legacy),Daily,0.043260364925545504
2016-04-28,ADBE,Global Transaction Index (Legacy),Daily,0.042715529588857735
2016-04-29,ADBE,Global Transaction Index (Legacy),Daily,0.042170694252169974
2016-05-02,ADBE,Global Transaction Index (Legacy),Daily,0.04655738933066299
2016-05-03,ADBE,Global Transaction Index (Legacy),Daily,0.046790363459501445
2016-05-04,ADBE,Global Transaction Index (Legacy),Daily,0.04702333758833992
2016-05-05,ADBE,Global Transaction Index (Legacy),Daily,0.047256311717178374
2016-05-06,ADBE,Global Transaction Index (Legacy),Daily,0.04748928584601684
2016-05-09,ADBE,Global Transaction Index (Legacy),Daily,0.047722259974855304
2016-05-10,ADBE,Global Transaction Index (Legacy),Daily,0.04795523410369376
2016-05-11,ADBE,Global Transaction Index (Legacy),Daily,0.048188208232532226
2016-05-12,ADBE,Global Transaction Index (Legacy),Daily,0.04842118236137069
2016-05-13,ADBE,Global Transaction Index (Legacy),Daily,0.048654156490209155
2016-05-16,ADBE,Global Transaction Index (Legacy),Daily,0.04888713061904761
2016-05-17,ADBE,Global Transaction Index (Legacy),Daily,0.04912010474788608
2016-05-18,ADBE,Global Transaction Index (Legacy),Daily,0.04935307887672454
